Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
Interval on 2020-10-23: 6.43 miles at 6:37/mi, avg HR 162 bpm, elevation gain 44 ft. Location: the track. Weather was foggy. Perceived effort 2/10.
Easy on 2020-10-24: 11.4 miles at 9:35/mi, avg HR 140 bpm, elevation gain 47 ft. Location: the lake path. Weather was rainy. Perceived effort 10/10.
Race on 2020-10-26: 3.1 miles at 8:16/mi, avg HR 172 bpm, elevation gain 40 ft. Location: the trails. Weather was cold. Perceived effort 5/10.
Fartlek on 2020-10-29: 10.42 miles at 8:25/mi, avg HR 151 bpm, elevation gain 0 ft. Location: Riverside Park. Weather was muggy. Perceived effort 4/10.
Interval on 2020-10-30: 6.15 miles at 5:59/mi, avg HR 158 bpm, elevation gain 201 ft. Location: the lake path. Weather was overcast. Perceived effort 9/10.
Tempo on 2020-10-31: 9.9 miles at 6:51/mi, avg HR 151 bpm, elevation gain 48 ft. Location: the treadmill. Weather was humid. Perceived effort 2/10.
Tempo on 2020-11-01: 5.13 miles at 7:22/mi, avg HR 149 bpm, elevation gain 15 ft. Location: the beach path. Weather was cold. Perceived effort 10/10.
Race on 2020-11-04: 26.2 miles at 5:39/mi, avg HR 167 bpm, elevation gain 197 ft. Location: Riverside Park. Weather was rainy. Perceived effort 5/10.
Trail on 2020-11-07: 9.06 miles at 12:02/mi, avg HR 133 bpm, elevation gain 1 ft. Location: the treadmill. Weather was foggy. Perceived effort 9/10.
Fartlek on 2020-11-09: 11.69 miles at 7:59/mi, avg HR 159 bpm, elevation gain 12 ft. Location: Riverside Park. Weather was crisp. Perceived effort 1/10.
Recovery on 2020-11-11: 4.99 miles at 10:35/mi, avg HR 128 bpm, elevation gain 55 ft. Location: the hills. Weather was cold. Perceived effort 1/10.
Interval on 2020-11-12: 7.0 miles at 6:09/mi, avg HR 173 bpm, elevation gain 18 ft. Location: the neighborhood. Weather was crisp. Perceived effort 10/10.
Race on 2020-11-13: 3.1 miles at 6:56/mi, avg HR 169 bpm, elevation gain 16 ft. Location: the beach path. Weather was humid. Perceived effort 8/10.
Fartlek on 2020-11-15: 8.52 miles at 8:28/mi, avg HR 150 bpm, elevation gain 5 ft. Location: the treadmill. Weather was humid. Perceived effort 10/10.
Fartlek on 2020-11-17: 8.2 miles at 8:22/mi, avg HR 167 bpm, elevation gain 46 ft. Location: Riverside Park. Weather was rainy. Perceived effort 6/10.
Recovery on 2020-11-19: 2.47 miles at 11:37/mi, avg HR 113 bpm, elevation gain 16 ft. Location: downtown. Weather was muggy. Perceived effort 2/10.
Recovery on 2020-11-20: 3.93 miles at 10:18/mi, avg HR 123 bpm, elevation gain 42 ft. Location: the lake path. Weather was breezy. Perceived effort 8/10.
Trail on 2020-11-21: 4.22 miles at 11:58/mi, avg HR 158 bpm, elevation gain 20 ft. Location: the canal trail. Weather was foggy. Perceived effort 1/10.
Long run on 2020-11-23: 10.24 miles at 10:21/mi, avg HR 135 bpm, elevation gain 8 ft. Location: downtown. Weather was cold. Perceived effort 6/10.
Trail on 2020-11-24: 9.22 miles at 11:14/mi, avg HR 151 bpm, elevation gain 21 ft. Location: the canal trail. Weather was foggy. Perceived effort 1/10.
Fartlek on 2020-11-27: 9.78 miles at 8:22/mi, avg HR 152 bpm, elevation gain 154 ft. Location: the lake path. Weather was sunny. Perceived effort 4/10.
Recovery on 2020-11-29: 4.0 miles at 10:49/mi, avg HR 139 bpm, elevation gain 18 ft. Location: the hills. Weather was rainy. Perceived effort 8/10.
Interval on 2020-11-30: 4.05 miles at 6:47/mi, avg HR 169 bpm, elevation gain 7 ft. Location: the treadmill. Weather was foggy. Perceived effort 3/10.
Fartlek on 2020-12-01: 7.37 miles at 8:39/mi, avg HR 144 bpm, elevation gain 178 ft. Location: the forest preserve. Weather was rainy. Perceived effort 2/10.
Interval on 2020-12-02: 5.04 miles at 6:14/mi, avg HR 180 bpm, elevation gain 38 ft. Location: the forest preserve. Weather was humid. Perceived effort 5/10.
Easy on 2020-12-04: 8.99 miles at 8:43/mi, avg HR 144 bpm, elevation gain 42 ft. Location: the greenway. Weather was perfect weather. Perceived effort 2/10.
Long run on 2020-12-05: 13.53 miles at 8:57/mi, avg HR 158 bpm, elevation gain 237 ft. Location: the waterfront. Weather was overcast. Perceived effort 3/10.
Race on 2020-12-07: 13.1 miles at 6:43/mi, avg HR 171 bpm, elevation gain 162 ft. Location: the lake path. Weather was rainy. Perceived effort 8/10.
Fartlek on 2020-12-08: 10.4 miles at 8:59/mi, avg HR 154 bpm, elevation gain 44 ft. Location: the greenway. Weather was humid. Perceived effort 7/10.
Tempo on 2020-12-09: 6.06 miles at 8:34/mi, avg HR 167 bpm, elevation gain 12 ft. Location: the canal trail. Weather was overcast. Perceived effort 5/10.
Recovery on 2020-12-11: 2.82 miles at 10:21/mi, avg HR 130 bpm, elevation gain 1 ft. Location: the beach path. Weather was foggy. Perceived effort 5/10.
Race on 2020-12-12: 13.1 miles at 6:11/mi, avg HR 172 bpm, elevation gain 64 ft. Location: the canal trail. Weather was crisp. Perceived effort 10/10.
Fartlek on 2020-12-15: 5.65 miles at 9:00/mi, avg HR 158 bpm, elevation gain 0 ft. Location: the canal trail. Weather was humid. Perceived effort 8/10.
Fartlek on 2020-12-17: 8.8 miles at 8:37/mi, avg HR 162 bpm, elevation gain 87 ft. Location: downtown. Weather was hot. Perceived effort 9/10.
Trail on 2020-12-19: 8.15 miles at 10:34/mi, avg HR 137 bpm, elevation gain 3 ft. Location: the waterfront. Weather was hot. Perceived effort 4/10.
Interval on 2020-12-22: 4.33 miles at 6:45/mi, avg HR 166 bpm, elevation gain 73 ft. Location: the hills. Weather was perfect weather. Perceived effort 4/10.
Easy on 2020-12-24: 6.31 miles at 9:11/mi, avg HR 128 bpm, elevation gain 35 ft. Location: downtown. Weather was breezy. Perceived effort 8/10.
Trail on 2020-12-27: 8.53 miles at 11:00/mi, avg HR 156 bpm, elevation gain 51 ft. Location: the lake path. Weather was muggy. Perceived effort 3/10.
Easy on 2020-12-29: 9.86 miles at 9:45/mi, avg HR 141 bpm, elevation gain 19 ft. Location: the track. Weather was foggy. Perceived effort 10/10.
Long run on 2020-12-30: 15.96 miles at 9:42/mi, avg HR 145 bpm, elevation gain 72 ft. Location: the canal trail. Weather was rainy. Perceived effort 2/10.
Fartlek on 2021-01-01: 4.85 miles at 9:04/mi, avg HR 149 bpm, elevation gain 6 ft. Location: Central Park. Weather was breezy. Perceived effort 3/10.
Tempo on 2021-01-03: 9.51 miles at 7:28/mi, avg HR 176 bpm, elevation gain 45 ft. Location: Riverside Park. Weather was rainy. Perceived effort 5/10.
Trail on 2021-01-04: 10.4 miles at 11:50/mi, avg HR 143 bpm, elevation gain 94 ft. Location: the neighborhood. Weather was overcast. Perceived effort 6/10.
Trail on 2021-01-07: 6.89 miles at 11:48/mi, avg HR 135 bpm, elevation gain 7 ft. Location: downtown. Weather was muggy. Perceived effort 8/10.
Easy on 2021-01-09: 5.48 miles at 9:27/mi, avg HR 144 bpm, elevation gain 62 ft. Location: the hills. Weather was overcast. Perceived effort 4/10.
Race on 2021-01-12: 6.2 miles at 7:11/mi, avg HR 172 bpm, elevation gain 131 ft. Location: the forest preserve. Weather was overcast. Perceived effort 7/10.
Long run on 2021-01-13: 20.19 miles at 10:38/mi, avg HR 153 bpm, elevation gain 22 ft. Location: the waterfront. Weather was humid. Perceived effort 5/10.
Easy on 2021-01-14: 11.9 miles at 8:44/mi, avg HR 139 bpm, elevation gain 230 ft. Location: downtown. Weather was sunny. Perceived effort 5/10.
Recovery on 2021-01-15: 2.1 miles at 11:24/mi, avg HR 131 bpm, elevation gain 95 ft. Location: the lake path. Weather was humid. Perceived effort 4/10.
Trail on 2021-01-17: 11.77 miles at 11:43/mi, avg HR 146 bpm, elevation gain 230 ft. Location: the hills. Weather was muggy. Perceived effort 3/10.
Tempo on 2021-01-18: 10.76 miles at 8:03/mi, avg HR 161 bpm, elevation gain 30 ft. Location: Riverside Park. Weather was crisp. Perceived effort 7/10.
Interval on 2021-01-20: 4.48 miles at 5:47/mi, avg HR 176 bpm, elevation gain 6 ft. Location: the waterfront. Weather was crisp. Perceived effort 3/10.
Fartlek on 2021-01-21: 9.8 miles at 7:58/mi, avg HR 165 bpm, elevation gain 5 ft. Location: the neighborhood. Weather was cold. Perceived effort 8/10.
Easy on 2021-01-22: 10.33 miles at 9:42/mi, avg HR 124 bpm, elevation gain 30 ft. Location: the beach path. Weather was rainy. Perceived effort 5/10.
Tempo on 2021-01-25: 8.93 miles at 7:55/mi, avg HR 164 bpm, elevation gain 21 ft. Location: Riverside Park. Weather was rainy. Perceived effort 6/10.
Race on 2021-01-27: 26.2 miles at 7:21/mi, avg HR 168 bpm, elevation gain 128 ft. Location: the forest preserve. Weather was cold. Perceived effort 8/10.
Interval on 2021-01-28: 5.92 miles at 6:14/mi, avg HR 183 bpm, elevation gain 79 ft. Location: the lake path. Weather was rainy. Perceived effort 2/10.
Trail on 2021-01-29: 7.37 miles at 11:16/mi, avg HR 159 bpm, elevation gain 107 ft. Location: the hills. Weather was hot. Perceived effort 10/10.
Race on 2021-01-30: 3.1 miles at 6:47/mi, avg HR 165 bpm, elevation gain 35 ft. Location: the canal trail. Weather was muggy. Perceived effort 7/10.
Easy on 2021-01-31: 5.87 miles at 9:00/mi, avg HR 131 bpm, elevation gain 3 ft. Location: the hills. Weather was muggy. Perceived effort 1/10.
Fartlek on 2021-02-02: 9.44 miles at 7:31/mi, avg HR 145 bpm, elevation gain 19 ft. Location: the canal trail. Weather was cold. Perceived effort 4/10.
Recovery on 2021-02-04: 4.64 miles at 10:55/mi, avg HR 123 bpm, elevation gain 231 ft. Location: the trails. Weather was muggy. Perceived effort 4/10.
Race on 2021-02-06: 6.2 miles at 8:09/mi, avg HR 162 bpm, elevation gain 14 ft. Location: the neighborhood. Weather was overcast. Perceived effort 1/10.
Fartlek on 2021-02-07: 8.86 miles at 8:34/mi, avg HR 158 bpm, elevation gain 57 ft. Location: Central Park. Weather was crisp. Perceived effort 6/10.
Tempo on 2021-02-10: 5.76 miles at 7:10/mi, avg HR 157 bpm, elevation gain 16 ft. Location: Riverside Park. Weather was cold. Perceived effort 6/10.
Trail on 2021-02-13: 4.46 miles at 11:10/mi, avg HR 157 bpm, elevation gain 278 ft. Location: the track. Weather was windy. Perceived effort 3/10.
Recovery on 2021-02-15: 4.09 miles at 11:42/mi, avg HR 125 bpm, elevation gain 13 ft. Location: the greenway. Weather was foggy. Perceived effort 5/10.
Race on 2021-02-16: 26.2 miles at 6:43/mi, avg HR 173 bpm, elevation gain 20 ft. Location: the beach path. Weather was cold. Perceived effort 6/10.
Fartlek on 2021-02-17: 8.64 miles at 9:40/mi, avg HR 162 bpm, elevation gain 7 ft. Location: Riverside Park. Weather was humid. Perceived effort 4/10.
Trail on 2021-02-20: 5.04 miles at 11:19/mi, avg HR 152 bpm, elevation gain 175 ft. Location: the canal trail. Weather was foggy. Perceived effort 6/10.
Trail on 2021-02-21: 8.41 miles at 11:46/mi, avg HR 156 bpm, elevation gain 7 ft. Location: Central Park. Weather was cold. Perceived effort 9/10.
Fartlek on 2021-02-22: 6.08 miles at 7:37/mi, avg HR 144 bpm, elevation gain 102 ft. Location: downtown. Weather was muggy. Perceived effort 5/10.
Trail on 2021-02-24: 5.76 miles at 11:04/mi, avg HR 147 bpm, elevation gain 91 ft. Location: the canal trail. Weather was muggy. Perceived effort 6/10.
Interval on 2021-02-25: 6.37 miles at 4:45/mi, avg HR 165 bpm, elevation gain 139 ft. Location: the waterfront. Weather was sunny. Perceived effort 10/10.
Recovery on 2021-02-27: 3.7 miles at 11:39/mi, avg HR 120 bpm, elevation gain 24 ft. Location: the hills. Weather was windy. Perceived effort 2/10.
Fartlek on 2021-03-02: 9.27 miles at 8:37/mi, avg HR 157 bpm, elevation gain 152 ft. Location: the forest preserve. Weather was cold. Perceived effort 7/10.
Tempo on 2021-03-03: 10.7 miles at 7:42/mi, avg HR 167 bpm, elevation gain 95 ft. Location: Central Park. Weather was sunny. Perceived effort 5/10.
Long run on 2021-03-05: 19.03 miles at 10:30/mi, avg HR 157 bpm, elevation gain 13 ft. Location: Riverside Park. Weather was windy. Perceived effort 9/10.
Trail on 2021-03-06: 9.95 miles at 11:18/mi, avg HR 141 bpm, elevation gain 14 ft. Location: the waterfront. Weather was hot. Perceived effort 9/10.
Tempo on 2021-03-08: 8.06 miles at 7:42/mi, avg HR 165 bpm, elevation gain 0 ft. Location: the lake path. Weather was muggy. Perceived effort 2/10.
Trail on 2021-03-10: 11.85 miles at 11:54/mi, avg HR 136 bpm, elevation gain 79 ft. Location: the treadmill. Weather was sunny. Perceived effort 6/10.
Fartlek on 2021-03-11: 8.32 miles at 8:52/mi, avg HR 144 bpm, elevation gain 121 ft. Location: the waterfront. Weather was windy. Perceived effort 6/10.
Recovery on 2021-03-12: 3.62 miles at 11:07/mi, avg HR 126 bpm, elevation gain 263 ft. Location: the greenway. Weather was muggy. Perceived effort 6/10.
Trail on 2021-03-13: 11.46 miles at 12:05/mi, avg HR 136 bpm, elevation gain 8 ft. Location: the treadmill. Weather was windy. Perceived effort 2/10.
Long run on 2021-03-15: 10.81 miles at 10:05/mi, avg HR 148 bpm, elevation gain 28 ft. Location: the neighborhood. Weather was windy. Perceived effort 10/10.
Easy on 2021-03-16: 8.66 miles at 9:19/mi, avg HR 141 bpm, elevation gain 33 ft. Location: the beach path. Weather was hot. Perceived effort 4/10.
Interval on 2021-03-17: 7.49 miles at 6:15/mi, avg HR 173 bpm, elevation gain 290 ft. Location: Riverside Park. Weather was foggy. Perceived effort 4/10.
Interval on 2021-03-19: 4.1 miles at 6:40/mi, avg HR 167 bpm, elevation gain 1 ft. Location: the canal trail. Weather was windy. Perceived effort 6/10.
Easy on 2021-03-20: 10.16 miles at 9:25/mi, avg HR 123 bpm, elevation gain 91 ft. Location: the treadmill. Weather was humid. Perceived effort 3/10.
Race on 2021-03-22: 6.2 miles at 6:09/mi, avg HR 164 bpm, elevation gain 468 ft. Location: Riverside Park. Weather was muggy. Perceived effort 1/10.
Easy on 2021-03-23: 5.31 miles at 8:46/mi, avg HR 122 bpm, elevation gain 126 ft. Location: downtown. Weather was windy. Perceived effort 10/10.
Easy on 2021-03-24: 4.66 miles at 8:59/mi, avg HR 145 bpm, elevation gain 91 ft. Location: the track. Weather was cold. Perceived effort 1/10.
Trail on 2021-03-25: 11.61 miles at 10:51/mi, avg HR 154 bpm, elevation gain 13 ft. Location: the greenway. Weather was overcast. Perceived effort 2/10.
Fartlek on 2021-03-27: 7.36 miles at 8:49/mi, avg HR 154 bpm, elevation gain 81 ft. Location: the beach path. Weather was hot. Perceived effort 9/10.
Long run on 2021-03-29: 21.81 miles at 9:14/mi, avg HR 139 bpm, elevation gain 42 ft. Location: the waterfront. Weather was foggy. Perceived effort 4/10.
Easy on 2021-03-31: 5.7 miles at 9:22/mi, avg HR 142 bpm, elevation gain 2 ft. Location: the forest preserve. Weather was muggy. Perceived effort 9/10.
Fartlek on 2021-04-01: 10.91 miles at 7:52/mi, avg HR 166 bpm, elevation gain 51 ft. Location: the neighborhood. Weather was sunny. Perceived effort 1/10.
Trail on 2021-04-03: 10.17 miles at 11:40/mi, avg HR 151 bpm, elevation gain 149 ft. Location: the lake path. Weather was muggy. Perceived effort 2/10.
Fartlek on 2021-04-05: 5.05 miles at 8:49/mi, avg HR 165 bpm, elevation gain 2 ft. Location: Riverside Park. Weather was overcast. Perceived effort 6/10.
Tempo on 2021-04-07: 10.37 miles at 7:35/mi, avg HR 167 bpm, elevation gain 52 ft. Location: Riverside Park. Weather was humid. Perceived effort 5/10.
Recovery on 2021-04-09: 2.6 miles at 10:39/mi, avg HR 144 bpm, elevation gain 54 ft. Location: the lake path. Weather was crisp. Perceived effort 9/10.
Fartlek on 2021-04-10: 6.15 miles at 8:33/mi, avg HR 149 bpm, elevation gain 127 ft. Location: the greenway. Weather was crisp. Perceived effort 7/10.
Long run on 2021-04-11: 10.14 miles at 9:46/mi, avg HR 129 bpm, elevation gain 6 ft. Location: the canal trail. Weather was muggy. Perceived effort 9/10.
Interval on 2021-04-14: 6.4 miles at 6:16/mi, avg HR 152 bpm, elevation gain 27 ft. Location: the lake path. Weather was rainy. Perceived effort 4/10.
Recovery on 2021-04-16: 4.34 miles at 11:23/mi, avg HR 133 bpm, elevation gain 3 ft. Location: the canal trail. Weather was rainy. Perceived effort 7/10.
Long run on 2021-04-18: 12.9 miles at 9:31/mi, avg HR 144 bpm, elevation gain 345 ft. Location: downtown. Weather was perfect weather. Perceived effort 6/10.
Race on 2021-04-21: 13.1 miles at 7:00/mi, avg HR 158 bpm, elevation gain 77 ft. Location: the track. Weather was muggy. Perceived effort 8/10.
Long run on 2021-04-22: 10.12 miles at 10:15/mi, avg HR 159 bpm, elevation gain 31 ft. Location: the canal trail. Weather was overcast. Perceived effort 2/10.
Long run on 2021-04-24: 14.21 miles at 9:33/mi, avg HR 145 bpm, elevation gain 2 ft. Location: the forest preserve. Weather was breezy. Perceived effort 6/10.
Easy on 2021-04-25: 5.06 miles at 9:24/mi, avg HR 134 bpm, elevation gain 67 ft. Location: the hills. Weather was foggy. Perceived effort 9/10.
Long run on 2021-04-26: 12.4 miles at 10:29/mi, avg HR 149 bpm, elevation gain 14 ft. Location: the lake path. Weather was hot. Perceived effort 7/10.
Easy on 2021-04-29: 9.65 miles at 9:38/mi, avg HR 133 bpm, elevation gain 2 ft. Location: the treadmill. Weather was crisp. Perceived effort 5/10.
Long run on 2021-04-30: 20.45 miles at 10:54/mi, avg HR 147 bpm, elevation gain 100 ft. Location: the hills. Weather was foggy. Perceived effort 4/10.
Fartlek on 2021-05-01: 10.52 miles at 8:12/mi, avg HR 163 bpm, elevation gain 6 ft. Location: the trails. Weather was overcast. Perceived effort 6/10.
Recovery on 2021-05-03: 4.45 miles at 11:03/mi, avg HR 137 bpm, elevation gain 48 ft. Location: Riverside Park. Weather was cold. Perceived effort 10/10.
Trail on 2021-05-04: 9.85 miles at 11:41/mi, avg HR 165 bpm, elevation gain 6 ft. Location: the canal trail. Weather was foggy. Perceived effort 10/10.
Easy on 2021-05-06: 10.32 miles at 8:58/mi, avg HR 135 bpm, elevation gain 86 ft. Location: the hills. Weather was muggy. Perceived effort 5/10.
Tempo on 2021-05-07: 9.75 miles at 8:58/mi, avg HR 161 bpm, elevation gain 20 ft. Location: the treadmill. Weather was breezy. Perceived effort 5/10.
Recovery on 2021-05-08: 4.04 miles at 10:26/mi, avg HR 134 bpm, elevation gain 5 ft. Location: Central Park. Weather was humid. Perceived effort 3/10.
Trail on 2021-05-10: 9.82 miles at 12:03/mi, avg HR 147 bpm, elevation gain 108 ft. Location: Riverside Park. Weather was humid. Perceived effort 1/10.
Interval on 2021-05-11: 5.48 miles at 5:34/mi, avg HR 164 bpm, elevation gain 351 ft. Location: the lake path. Weather was perfect weather. Perceived effort 8/10.
