run_id,run_type,mile,pace_min_per_mile,heart_rate
110,recovery,11,10.55,153
110,recovery,12,10.24,156
111,recovery,1,11.78,147
111,recovery,2,11.79,150
111,recovery,3,11.84,146
111,recovery,4,11.55,149
111,recovery,5,11.44,141
111,recovery,6,11.51,163
111,recovery,7,12.06,152
111,recovery,8,11.74,154
111,recovery,9,11.97,156
111,recovery,10,11.76,151
111,recovery,11,11.49,153
111,recovery,12,11.98,159
111,recovery,13,11.63,152
112,interval,1,5.36,147
112,interval,2,8.71,142
112,interval,3,5.36,148
112,interval,4,8.71,138
112,interval,5,5.36,152
112,interval,6,8.71,156
112,interval,7,5.36,154
112,interval,8,8.71,158
112,interval,9,5.36,147
112,interval,10,8.71,151
112,interval,11,5.36,153
112,interval,12,8.71,154
112,interval,13,5.36,152
112,interval,14,8.71,150
112,interval,15,5.36,164
112,interval,16,8.71,152
113,interval,1,5.86,147
113,interval,2,9.53,146
113,interval,3,5.86,149
113,interval,4,9.53,155
113,interval,5,5.86,135
113,interval,6,9.53,150
113,interval,7,5.86,150
113,interval,8,9.53,151
114,interval,1,5.58,141
114,interval,2,9.06,140
114,interval,3,5.58,139
114,interval,4,9.06,142
115,long run,1,10.44,148
115,long run,2,10.52,150
115,long run,3,10.25,152
115,long run,4,10.26,141
115,long run,5,10.67,145
115,long run,6,10.54,153
115,long run,7,10.49,141
115,long run,8,9.98,151
115,long run,9,10.73,147
115,long run,10,10.32,154
115,long run,11,10.37,148
115,long run,12,10.43,152
115,long run,13,10.37,153
115,long run,14,10.31,156
115,long run,15,10.37,160
116,interval,1,5.62,146
116,interval,2,9.13,140
116,interval,3,5.62,159
116,interval,4,9.13,146
116,interval,5,5.62,149
116,interval,6,9.13,150
116,interval,7,5.62,151
117,easy,1,9.17,133
117,easy,2,9.44,144
117,easy,3,8.68,145
117,easy,4,9.09,147
117,easy,5,8.86,131
117,easy,6,9.28,140
117,easy,7,9.31,142
117,easy,8,9.05,151
117,easy,9,9.09,154
117,easy,10,8.9,146
118,trail,1,11.24,144
118,trail,2,11.77,143
118,trail,3,11.28,149
118,trail,4,11.27,145
118,trail,5,11.2,152
118,trail,6,10.98,150
118,trail,7,11.49,153
118,trail,8,11.31,155
118,trail,9,11.28,150
118,trail,10,11.4,157
118,trail,11,11.04,155
118,trail,12,11.71,160
118,trail,13,11.0,152
118,trail,14,11.72,162
119,long run,1,9.21,147
119,long run,2,9.34,147
119,long run,3,9.54,152
119,long run,4,9.66,144
119,long run,5,9.61,150
119,long run,6,9.77,146
119,long run,7,9.37,149
119,long run,8,9.95,137
119,long run,9,9.88,147
119,long run,10,9.8,150
119,long run,11,9.86,150
119,long run,12,9.3,152
119,long run,13,9.75,148
119,long run,14,9.76,153
119,long run,15,9.8,161
119,long run,16,9.78,155
120,easy,1,10.4,151
120,easy,2,10.03,147
120,easy,3,10.26,150
120,easy,4,9.89,149
120,easy,5,9.94,153
120,easy,6,10.17,153
120,easy,7,10.25,148
120,easy,8,10.47,151
120,easy,9,10.12,152
120,easy,10,10.19,152
120,easy,11,10.17,150
120,easy,12,10.51,155
121,race,1,6.63,153
121,race,2,6.73,142
121,race,3,6.8,150
121,race,4,7.0,151
121,race,5,6.89,149
121,race,6,6.97,153
122,interval,1,5.23,148
122,interval,2,8.5,138
122,interval,3,5.23,146
122,interval,4,8.5,150
122,interval,5,5.23,153
122,interval,6,8.5,144
122,interval,7,5.23,149
122,interval,8,8.5,145
122,interval,9,5.23,149
122,interval,10,8.5,153
122,interval,11,5.23,158
122,interval,12,8.5,158
122,interval,13,5.23,155
122,interval,14,8.5,152
122,interval,15,5.23,155
123,tempo,1,8.49,144
123,tempo,2,8.53,139
123,tempo,3,8.81,142
123,tempo,4,8.91,139
123,tempo,5,8.94,147
123,tempo,6,8.83,164
123,tempo,7,8.47,149
123,tempo,8,8.73,148
123,tempo,9,8.42,152
123,tempo,10,8.85,146
123,tempo,11,8.86,147
124,fartlek,1,8.37,141
124,fartlek,2,8.26,149
124,fartlek,3,8.16,143
124,fartlek,4,8.34,143
124,fartlek,5,8.53,152
124,fartlek,6,8.34,152
124,fartlek,7,7.99,152
124,fartlek,8,7.81,145
124,fartlek,9,7.84,149
124,fartlek,10,8.36,155
124,fartlek,11,8.04,164
124,fartlek,12,8.35,162
124,fartlek,13,8.1,152
124,fartlek,14,8.27,152
124,fartlek,15,8.33,164
125,interval,1,5.44,142
125,interval,2,8.84,146
125,interval,3,5.44,140
125,interval,4,8.84,152
125,interval,5,5.44,155
125,interval,6,8.84,156
125,interval,7,5.44,155
125,interval,8,8.84,148
125,interval,9,5.44,155
125,interval,10,8.84,159
125,interval,11,5.44,157
125,interval,12,8.84,158
125,interval,13,5.44,155
126,easy,1,9.42,151
126,easy,2,9.04,139
126,easy,3,9.29,140
126,easy,4,9.55,148
126,easy,5,9.23,148
126,easy,6,9.28,151
126,easy,7,8.86,143
126,easy,8,8.9,152
126,easy,9,9.3,143
126,easy,10,8.94,141
126,easy,11,8.78,162
126,easy,12,8.72,159
126,easy,13,9.01,154
126,easy,14,9.0,145
126,easy,15,9.25,153
126,easy,16,8.85,159
127,trail,1,11.58,149
127,trail,2,11.4,146
127,trail,3,11.09,144
127,trail,4,10.95,148
127,trail,5,11.44,146
127,trail,6,11.44,148
127,trail,7,11.42,145
127,trail,8,11.61,155
127,trail,9,11.36,152
127,trail,10,11.29,155
127,trail,11,11.42,155
127,trail,12,11.52,149
127,trail,13,11.41,161
127,trail,14,11.28,154
128,interval,1,5.06,146
128,interval,2,8.22,146
128,interval,3,5.06,159
128,interval,4,8.22,150
128,interval,5,5.06,145
128,interval,6,8.22,158
128,interval,7,5.06,141
129,interval,1,5.01,142
129,interval,2,8.14,145
129,interval,3,5.01,148
129,interval,4,8.14,149
129,interval,5,5.01,150
129,interval,6,8.14,152
129,interval,7,5.01,149
129,interval,8,8.14,157
129,interval,9,5.01,143
129,interval,10,8.14,139
129,interval,11,5.01,156
129,interval,12,8.14,152
129,interval,13,5.01,163
129,interval,14,8.14,160
129,interval,15,5.01,159
129,interval,16,8.14,154
130,recovery,1,11.26,147
130,recovery,2,11.35,143
130,recovery,3,11.27,144
130,recovery,4,11.39,141
130,recovery,5,11.29,138
130,recovery,6,11.54,153
131,interval,1,5.06,138
131,interval,2,8.22,148
131,interval,3,5.06,142
131,interval,4,8.22,147
131,interval,5,5.06,141
131,interval,6,8.22,152
131,interval,7,5.06,150
131,interval,8,8.22,153
131,interval,9,5.06,149
131,interval,10,8.22,153
131,interval,11,5.06,145
131,interval,12,8.22,165
131,interval,13,5.06,156
132,easy,1,10.3,154
132,easy,2,10.14,141
132,easy,3,10.25,143
132,easy,4,10.34,150
132,easy,5,10.33,140
133,easy,1,9.51,146
133,easy,2,9.57,138
133,easy,3,9.55,157
133,easy,4,9.88,149
133,easy,5,9.3,140
133,easy,6,9.35,152
133,easy,7,9.6,144
133,easy,8,9.53,155
134,trail,1,11.04,148
134,trail,2,10.6,137
134,trail,3,10.65,146
134,trail,4,10.87,144
134,trail,5,10.72,140
134,trail,6,10.73,142
134,trail,7,10.53,153
134,trail,8,10.77,147
134,trail,9,11.02,144
134,trail,10,11.22,149
134,trail,11,11.01,154
135,trail,1,10.92,143
135,trail,2,10.98,130
135,trail,3,11.34,145
135,trail,4,10.74,150
135,trail,5,11.11,148
135,trail,6,11.14,150
135,trail,7,11.01,148
135,trail,8,10.97,149
135,trail,9,11.36,152
135,trail,10,11.36,161
135,trail,11,11.18,157
135,trail,12,11.05,157
135,trail,13,11.18,155
135,trail,14,11.24,148
135,trail,15,11.14,162
135,trail,16,11.25,161
136,long run,1,10.17,144
136,long run,2,10.29,139
136,long run,3,10.13,148
136,long run,4,10.33,142
136,long run,5,10.01,150
136,long run,6,9.8,141
136,long run,7,9.94,145
136,long run,8,10.21,145
136,long run,9,10.12,154
137,race,1,6.85,140
137,race,2,7.0,140
137,race,3,7.13,153
137,race,4,6.82,138
137,race,5,6.55,144
137,race,6,7.02,152
137,race,7,7.07,147
137,race,8,6.76,152
137,race,9,7.03,149
137,race,10,6.84,154
137,race,11,6.44,147
137,race,12,6.64,144
137,race,13,6.67,152
137,race,14,6.7,146
138,race,1,6.74,140
138,race,2,6.75,156
138,race,3,7.26,145
138,race,4,7.02,150
138,race,5,6.66,149
138,race,6,6.96,136
138,race,7,6.94,147
138,race,8,6.56,144
138,race,9,7.04,156
138,race,10,7.16,145
138,race,11,6.89,155
138,race,12,6.91,158
138,race,13,6.86,156
138,race,14,7.05,155
138,race,15,6.92,154
138,race,16,6.93,156
139,recovery,1,10.37,145
139,recovery,2,10.54,145
139,recovery,3,10.16,148
140,long run,1,9.43,146
140,long run,2,9.51,145
140,long run,3,9.27,143
140,long run,4,9.89,146
141,trail,1,11.39,136
141,trail,2,11.39,153
141,trail,3,11.75,134
141,trail,4,11.24,149
141,trail,5,11.69,144
142,fartlek,1,8.39,147
142,fartlek,2,8.54,147
142,fartlek,3,8.03,147
142,fartlek,4,8.41,150
142,fartlek,5,8.46,154
142,fartlek,6,8.29,144
142,fartlek,7,8.4,160
142,fartlek,8,8.29,152
143,fartlek,1,8.71,150
143,fartlek,2,8.17,145
143,fartlek,3,8.01,147
143,fartlek,4,8.15,147
143,fartlek,5,8.14,154
144,easy,1,9.3,146
144,easy,2,9.2,143
144,easy,3,9.26,145
144,easy,4,9.45,150
144,easy,5,9.49,149
144,easy,6,9.68,159
144,easy,7,9.32,154
144,easy,8,9.29,146
144,easy,9,9.42,149
144,easy,10,9.25,145
144,easy,11,9.21,148
145,long run,1,10.57,138
145,long run,2,10.35,139
145,long run,3,10.24,141
145,long run,4,10.34,153
145,long run,5,10.47,147
145,long run,6,10.63,144
145,long run,7,10.55,148
145,long run,8,10.77,151
145,long run,9,10.44,146
145,long run,10,10.88,152
145,long run,11,10.6,152
145,long run,12,10.72,151
145,long run,13,10.53,148
145,long run,14,10.83,159
146,race,1,6.18,149
146,race,2,6.84,147
146,race,3,6.85,147
147,interval,1,5.01,142
147,interval,2,8.14,149
147,interval,3,5.01,145
147,interval,4,8.14,140
147,interval,5,5.01,146
147,interval,6,8.14,148
147,interval,7,5.01,139
147,interval,8,8.14,154
147,interval,9,5.01,151
147,interval,10,8.14,145
147,interval,11,5.01,151
147,interval,12,8.14,153
147,interval,13,5.01,159
147,interval,14,8.14,159
147,interval,15,5.01,161
148,interval,1,5.35,141
148,interval,2,8.7,141
148,interval,3,5.35,143
148,interval,4,8.7,147
148,interval,5,5.35,148
148,interval,6,8.7,154
148,interval,7,5.35,148
149,race,1,5.75,152
149,race,2,5.79,134
149,race,3,5.79,143
149,race,4,5.43,150
150,trail,1,11.5,144
150,trail,2,12.03,145
150,trail,3,12.0,142
151,fartlek,1,8.68,142
151,fartlek,2,8.53,153
151,fartlek,3,8.76,151
151,fartlek,4,8.7,152
151,fartlek,5,9.27,159
151,fartlek,6,8.45,140
151,fartlek,7,8.9,147
151,fartlek,8,8.46,150
151,fartlek,9,8.74,147
151,fartlek,10,8.11,152
151,fartlek,11,8.53,159
151,fartlek,12,8.72,154
151,fartlek,13,8.68,143
151,fartlek,14,8.23,158
152,race,1,6.55,147
152,race,2,6.87,153
152,race,3,6.64,129
152,race,4,6.93,156
152,race,5,6.89,143
152,race,6,6.68,149
152,race,7,7.04,141
152,race,8,6.77,158
152,race,9,7.25,144
152,race,10,7.02,157
152,race,11,6.94,151
152,race,12,7.24,152
152,race,13,7.04,148
152,race,14,7.06,161
152,race,15,6.98,155
152,race,16,6.93,160
153,trail,1,10.29,147
153,trail,2,10.52,146
153,trail,3,10.15,140
153,trail,4,10.54,153
153,trail,5,10.34,150
153,trail,6,10.31,138
154,trail,1,11.42,154
154,trail,2,11.33,147
154,trail,3,10.69,149
154,trail,4,11.36,142
154,trail,5,11.5,145
154,trail,6,11.33,143
154,trail,7,11.36,151
154,trail,8,11.55,148
154,trail,9,11.03,148
154,trail,10,11.5,155
154,trail,11,11.42,161
154,trail,12,11.03,153
154,trail,13,11.49,146
155,fartlek,1,8.56,143
155,fartlek,2,8.69,149
155,fartlek,3,8.46,151
155,fartlek,4,8.7,141
155,fartlek,5,8.67,153
156,race,1,6.89,151
156,race,2,6.92,148
156,race,3,7.19,147
157,interval,1,5.16,158
157,interval,2,8.38,142
157,interval,3,5.16,144
157,interval,4,8.38,148
157,interval,5,5.16,143
157,interval,6,8.38,154
157,interval,7,5.16,142
157,interval,8,8.38,147
158,interval,1,5.04,139
158,interval,2,8.19,151
158,interval,3,5.04,140
158,interval,4,8.19,142
158,interval,5,5.04,144
159,tempo,1,8.21,145
159,tempo,2,8.02,138
159,tempo,3,7.66,157
159,tempo,4,7.8,144
159,tempo,5,8.23,147
160,recovery,1,10.47,147
160,recovery,2,10.92,143
160,recovery,3,10.7,142
160,recovery,4,10.72,142
160,recovery,5,10.4,148
160,recovery,6,10.6,145
160,recovery,7,10.54,156
160,recovery,8,10.49,158
160,recovery,9,10.75,153
160,recovery,10,10.59,153
160,recovery,11,10.8,153
160,recovery,12,10.8,165
160,recovery,13,10.57,164
161,tempo,1,7.36,144
161,tempo,2,7.47,142
161,tempo,3,7.16,141
161,tempo,4,7.04,149
161,tempo,5,7.13,143
161,tempo,6,7.34,152
161,tempo,7,7.21,142
161,tempo,8,7.69,146
161,tempo,9,7.11,161
161,tempo,10,7.13,163
161,tempo,11,7.03,146
161,tempo,12,7.27,159
161,tempo,13,7.32,162
161,tempo,14,7.38,160
162,interval,1,5.18,135
162,interval,2,8.41,146
162,interval,3,5.18,148
162,interval,4,8.41,148
162,interval,5,5.18,150
162,interval,6,8.41,144
162,interval,7,5.18,147
162,interval,8,8.41,138
162,interval,9,5.18,155
162,interval,10,8.41,147
162,interval,11,5.18,151
162,interval,12,8.41,155
162,interval,13,5.18,151
163,easy,1,9.01,140
163,easy,2,8.6,143
163,easy,3,9.11,145
163,easy,4,9.09,145
163,easy,5,8.85,155
163,easy,6,8.86,140
164,recovery,1,10.7,139
164,recovery,2,10.96,143
164,recovery,3,10.38,146
164,recovery,4,10.75,143
165,tempo,1,7.02,145
165,tempo,2,7.42,150
165,tempo,3,7.11,153
165,tempo,4,7.16,152
165,tempo,5,7.13,150
165,tempo,6,7.14,150
165,tempo,7,7.32,159
165,tempo,8,7.3,148
165,tempo,9,7.79,154
165,tempo,10,7.24,158
165,tempo,11,7.27,158
165,tempo,12,7.56,149
165,tempo,13,7.33,168
165,tempo,14,7.27,163
165,tempo,15,7.26,161
166,easy,1,9.2,145
166,easy,2,8.54,140
166,easy,3,8.95,150
166,easy,4,9.02,149
166,easy,5,8.91,139
166,easy,6,9.32,155
167,fartlek,1,8.75,145
167,fartlek,2,8.63,148
167,fartlek,3,8.48,144
167,fartlek,4,8.63,144
167,fartlek,5,8.53,152
167,fartlek,6,8.61,156
167,fartlek,7,8.67,147
168,recovery,1,10.88,151
168,recovery,2,11.52,146
168,recovery,3,11.39,149
168,recovery,4,11.04,142
168,recovery,5,11.09,151
169,race,1,6.99,142
169,race,2,6.85,157
169,race,3,6.89,141
169,race,4,6.95,149
170,tempo,1,7.8,140
170,tempo,2,7.15,139
170,tempo,3,7.31,146
170,tempo,4,7.54,147
170,tempo,5,7.83,151
170,tempo,6,7.6,151
170,tempo,7,7.59,151
170,tempo,8,7.65,159
170,tempo,9,7.48,149
170,tempo,10,7.74,151
170,tempo,11,7.69,154
170,tempo,12,7.75,147
170,tempo,13,7.95,158
170,tempo,14,7.6,155
170,tempo,15,7.67,156
171,easy,1,9.85,152
171,easy,2,9.85,138
171,easy,3,9.69,143
172,interval,1,5.0,141
172,interval,2,8.09,137
172,interval,3,5.0,154
172,interval,4,8.09,150
172,interval,5,5.0,145
172,interval,6,8.09,152
172,interval,7,5.0,148
172,interval,8,8.09,149
172,interval,9,5.0,146
172,interval,10,8.09,152
172,interval,11,5.0,149
172,interval,12,8.09,148
172,interval,13,5.0,159
172,interval,14,8.09,151
172,interval,15,5.0,163
173,race,1,6.34,144
173,race,2,6.75,142
173,race,3,6.55,148
173,race,4,6.32,150
173,race,5,6.69,141
173,race,6,6.38,147
173,race,7,6.24,148
173,race,8,6.78,149
173,race,9,6.94,148
173,race,10,6.56,145
173,race,11,6.88,151
173,race,12,6.8,152
173,race,13,6.77,152
174,easy,1,9.55,141
174,easy,2,9.88,142
174,easy,3,9.46,145
174,easy,4,9.81,137
174,easy,5,9.37,153
174,easy,6,9.64,150
174,easy,7,9.82,141
174,easy,8,9.53,155
174,easy,9,9.54,154
174,easy,10,10.02,154
174,easy,11,9.5,164
174,easy,12,9.8,154
174,easy,13,10.12,162
174,easy,14,9.85,155
174,easy,15,9.83,158
175,race,1,6.34,145
175,race,2,6.35,148
175,race,3,6.7,146
175,race,4,6.67,149
175,race,5,6.48,153
175,race,6,6.66,143
175,race,7,6.81,143
175,race,8,6.98,153
175,race,9,6.58,150
175,race,10,6.8,156
175,race,11,7.07,158
175,race,12,6.87,144
175,race,13,6.57,150
175,race,14,6.74,154
176,race,1,6.4,149
176,race,2,6.23,150
176,race,3,6.4,146
176,race,4,6.3,145
176,race,5,6.56,154
176,race,6,6.67,147
176,race,7,6.57,149
176,race,8,7.01,149
177,fartlek,1,8.95,141
177,fartlek,2,8.98,143
177,fartlek,3,8.71,142
177,fartlek,4,8.81,150
177,fartlek,5,8.84,135
177,fartlek,6,9.06,148
177,fartlek,7,8.41,140
177,fartlek,8,8.77,147
178,recovery,1,10.81,146
178,recovery,2,11.03,153
178,recovery,3,11.14,147
178,recovery,4,11.28,146
178,recovery,5,10.89,147
178,recovery,6,11.12,156
178,recovery,7,11.18,141
178,recovery,8,10.79,148
178,recovery,9,11.14,155
178,recovery,10,10.45,153
179,tempo,1,8.23,141
179,tempo,2,8.0,146
179,tempo,3,8.21,142
179,tempo,4,7.83,148
179,tempo,5,7.69,148
180,tempo,1,6.46,150
180,tempo,2,6.76,144
180,tempo,3,6.67,152
180,tempo,4,6.43,150
180,tempo,5,6.69,154
180,tempo,6,6.92,140
180,tempo,7,6.49,147
180,tempo,8,6.72,158
180,tempo,9,6.69,164
180,tempo,10,6.47,150
180,tempo,11,6.34,150
180,tempo,12,6.9,157
181,fartlek,1,8.78,135
181,fartlek,2,8.24,143
181,fartlek,3,8.62,149
181,fartlek,4,8.83,149
181,fartlek,5,8.2,152
181,fartlek,6,8.35,146
181,fartlek,7,8.32,148
181,fartlek,8,8.8,138
181,fartlek,9,8.48,154
181,fartlek,10,8.43,145
181,fartlek,11,8.68,154
181,fartlek,12,8.42,149
181,fartlek,13,8.76,154
181,fartlek,14,9.15,160
181,fartlek,15,8.6,154
182,fartlek,1,8.13,151
182,fartlek,2,8.0,148
182,fartlek,3,7.94,143
182,fartlek,4,8.5,145
182,fartlek,5,7.76,154
182,fartlek,6,8.26,149
182,fartlek,7,8.1,148
182,fartlek,8,7.96,152
182,fartlek,9,8.2,144
182,fartlek,10,8.14,151
182,fartlek,11,8.39,152
182,fartlek,12,7.9,153
182,fartlek,13,8.03,152
182,fartlek,14,8.33,153
182,fartlek,15,8.09,155
182,fartlek,16,8.24,164
183,long run,1,9.04,149
183,long run,2,8.88,136
183,long run,3,8.89,157
183,long run,4,8.82,148
183,long run,5,9.0,148
184,recovery,1,10.19,144
184,recovery,2,10.57,147
184,recovery,3,10.31,148
184,recovery,4,10.38,152
184,recovery,5,10.21,151
184,recovery,6,10.69,146
184,recovery,7,10.27,155
184,recovery,8,10.53,145
185,fartlek,1,7.85,144
185,fartlek,2,7.99,138
185,fartlek,3,7.71,145
186,easy,1,9.82,146
186,easy,2,9.75,146
186,easy,3,10.07,153
186,easy,4,9.83,147
186,easy,5,10.47,153
186,easy,6,10.03,158
186,easy,7,10.19,150
186,easy,8,9.73,151
186,easy,9,10.08,156
186,easy,10,9.79,159
186,easy,11,9.95,153
186,easy,12,9.84,150
186,easy,13,10.2,158
187,fartlek,1,8.96,137
187,fartlek,2,8.93,152
187,fartlek,3,8.83,148
187,fartlek,4,8.84,143
187,fartlek,5,8.93,149
188,interval,1,5.73,146
188,interval,2,9.31,142
188,interval,3,5.73,140
188,interval,4,9.31,159
188,interval,5,5.73,139
188,interval,6,9.31,150
188,interval,7,5.73,146
188,interval,8,9.31,155
189,interval,1,5.0,153
189,interval,2,7.66,145
189,interval,3,5.0,145
189,interval,4,7.66,145
189,interval,5,5.0,145
189,interval,6,7.66,147
189,interval,7,5.0,153
189,interval,8,7.66,141
189,interval,9,5.0,147
189,interval,10,7.66,159
189,interval,11,5.0,152
189,interval,12,7.66,150
189,interval,13,5.0,148
189,interval,14,7.66,149
189,interval,15,5.0,161
190,long run,1,9.75,136
190,long run,2,9.39,142
190,long run,3,9.56,146
190,long run,4,9.58,148
190,long run,5,9.44,142
190,long run,6,9.61,147
190,long run,7,9.17,153
190,long run,8,9.57,145
190,long run,9,9.68,140
190,long run,10,9.42,154
190,long run,11,9.63,148
190,long run,12,9.62,150
190,long run,13,9.63,155
190,long run,14,9.32,155
190,long run,15,9.61,161
191,fartlek,1,8.39,144
191,fartlek,2,8.04,147
191,fartlek,3,8.51,157
191,fartlek,4,8.24,143
191,fartlek,5,9.03,136
191,fartlek,6,8.34,142
191,fartlek,7,8.46,154
191,fartlek,8,8.51,148
192,long run,1,11.32,147
192,long run,2,11.04,149
192,long run,3,11.01,150
192,long run,4,11.08,151
192,long run,5,10.76,154
192,long run,6,11.23,152
192,long run,7,11.31,144
192,long run,8,10.98,148
192,long run,9,10.86,142
192,long run,10,10.99,157
192,long run,11,11.37,158
192,long run,12,11.33,147
192,long run,13,11.21,152
192,long run,14,11.5,146
192,long run,15,10.83,155
192,long run,16,11.13,152
193,trail,1,10.92,151
193,trail,2,11.3,144
193,trail,3,11.08,149
193,trail,4,10.87,142
193,trail,5,10.91,148
193,trail,6,11.3,152
194,trail,1,11.88,156
194,trail,2,12.21,141
194,trail,3,12.04,136
194,trail,4,11.95,154
194,trail,5,12.39,141
194,trail,6,11.94,144
194,trail,7,11.79,153
194,trail,8,11.88,154
194,trail,9,12.16,139
194,trail,10,11.81,150
194,trail,11,12.18,157
194,trail,12,11.84,163
194,trail,13,11.99,148
195,fartlek,1,8.9,137
195,fartlek,2,9.24,142
195,fartlek,3,8.82,141
195,fartlek,4,8.98,146
195,fartlek,5,9.11,146
195,fartlek,6,9.22,147
195,fartlek,7,9.14,140
195,fartlek,8,8.94,150
195,fartlek,9,8.93,145
195,fartlek,10,9.39,163
195,fartlek,11,9.09,151
195,fartlek,12,8.93,152
195,fartlek,13,9.14,158
195,fartlek,14,9.15,162
195,fartlek,15,8.76,150
195,fartlek,16,9.13,159
196,easy,1,10.02,136
196,easy,2,10.01,148
196,easy,3,9.88,143
196,easy,4,9.92,144
196,easy,5,9.96,150
196,easy,6,9.89,154
196,easy,7,10.16,141
196,easy,8,9.81,150
196,easy,9,10.15,161
196,easy,10,10.25,146
196,easy,11,10.05,151
197,interval,1,5.0,148
197,interval,2,8.05,139
197,interval,3,5.0,138
197,interval,4,8.05,151
197,interval,5,5.0,149
197,interval,6,8.05,143
197,interval,7,5.0,149
197,interval,8,8.05,144
197,interval,9,5.0,156
197,interval,10,8.05,153
197,interval,11,5.0,149
197,interval,12,8.05,150
197,interval,13,5.0,152
197,interval,14,8.05,150
197,interval,15,5.0,162
198,race,1,7.5,147
198,race,2,7.52,145
198,race,3,7.36,151
198,race,4,7.55,147
198,race,5,7.68,156
198,race,6,7.82,141
198,race,7,7.4,137
198,race,8,7.24,157
198,race,9,7.38,147
199,race,1,7.1,148
199,race,2,7.14,146
199,race,3,6.98,137
199,race,4,6.88,149
199,race,5,6.86,155
199,race,6,7.19,146
199,race,7,7.22,154
199,race,8,7.02,154
199,race,9,6.95,152
199,race,10,7.18,153
199,race,11,6.77,155
199,race,12,7.46,155
199,race,13,7.16,164
199,race,14,7.04,160
199,race,15,7.24,159
200,race,1,7.67,142
200,race,2,7.11,147
200,race,3,7.51,149
200,race,4,7.41,141
200,race,5,7.6,143
200,race,6,7.42,144
200,race,7,7.65,147
200,race,8,7.45,147
200,race,9,7.87,155
200,race,10,7.86,153
200,race,11,7.24,148
200,race,12,7.59,152
201,race,1,6.22,139
201,race,2,5.82,148
201,race,3,6.02,141
201,race,4,5.98,151
201,race,5,5.81,144
201,race,6,5.34,140
201,race,7,5.71,142
201,race,8,5.89,148
201,race,9,5.83,159
201,race,10,6.03,155
201,race,11,5.82,155
201,race,12,6.19,153
202,fartlek,1,7.75,140
202,fartlek,2,7.83,145
202,fartlek,3,7.81,142
202,fartlek,4,7.81,153
203,fartlek,1,9.18,144
203,fartlek,2,9.16,138
203,fartlek,3,8.75,143
203,fartlek,4,9.52,150
203,fartlek,5,9.0,149
203,fartlek,6,9.22,151
203,fartlek,7,9.23,148
203,fartlek,8,8.85,146
203,fartlek,9,8.93,152
203,fartlek,10,9.14,152
203,fartlek,11,8.75,158
203,fartlek,12,9.04,151
203,fartlek,13,8.58,154
203,fartlek,14,9.06,154
203,fartlek,15,9.34,167
204,fartlek,1,8.04,148
204,fartlek,2,7.93,142
204,fartlek,3,8.38,152
204,fartlek,4,8.4,147
204,fartlek,5,8.08,150
204,fartlek,6,8.36,149
204,fartlek,7,8.19,146
204,fartlek,8,8.26,152
204,fartlek,9,7.92,156
204,fartlek,10,8.15,155
204,fartlek,11,8.49,155
204,fartlek,12,8.42,152
204,fartlek,13,8.28,146
204,fartlek,14,8.31,155
204,fartlek,15,8.61,158
205,long run,1,8.91,148
205,long run,2,8.9,150
205,long run,3,8.74,155
206,race,1,7.25,144
206,race,2,6.83,149
206,race,3,6.92,146
206,race,4,7.13,142
206,race,5,6.86,145
207,easy,1,9.48,145
207,easy,2,9.3,142
207,easy,3,8.87,152
207,easy,4,9.52,148
207,easy,5,9.49,146
207,easy,6,9.15,156
207,easy,7,9.13,140
207,easy,8,9.63,160
207,easy,9,9.31,160
207,easy,10,9.51,150
207,easy,11,9.22,157
207,easy,12,9.49,156
207,easy,13,9.18,142
207,easy,14,9.44,154
207,easy,15,9.43,149
207,easy,16,8.95,150
208,recovery,1,10.81,142
208,recovery,2,11.1,150
208,recovery,3,10.71,149
208,recovery,4,10.78,147
